@timestamp,@message,dados,Sensor,Pressao,Wavelet,Estado,IA
2026-02-18 19:46:51.761,"Log Bruto: {""sensor_id"": ""ESP_04"", ""local"": ""leito_04"", ""pressao_bar"": 1.842911, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_04"", ""local"": ""leito_04"", ""pressao_bar"": 1.842911, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:51.500,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:50.680,"Log Bruto: {""sensor_id"": ""ESP_05"", ""local"": ""leito_05"", ""pressao_bar"": 1.832442, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_05"", ""local"": ""leito_05"", ""pressao_bar"": 1.832442, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:50.503,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:49.897,"Log Bruto: {""sensor_id"": ""ESP_10"", ""f_in"": 0, ""f_out"": 0, ""p_in"": 1.929258, ""p_out"": 1.952923, ""t1"": 18.6419, ""t2"": 15.9089, ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_10"", ""f_in"": 0, ""f_out"": 0, ""p_in"": 1.929258, ""p_out"": 1.952923, ""t1"": 18.6419, ""t2"": 15.9089, ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:49.503,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.875, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.875, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:48.493,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.875, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.875, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:47.499,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 29, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 29, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:47.058,"Log Bruto: {""sensor_id"": ""ESP_02"", ""local"": ""leito_02"", ""pressao_bar"": 1.852965, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_02"", ""local"": ""leito_02"", ""pressao_bar"": 1.852965, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:46.825,"Log Bruto: {""sensor_id"": ""ESP_04"", ""local"": ""leito_04"", ""pressao_bar"": 1.84199, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_04"", ""local"": ""leito_04"", ""pressao_bar"": 1.84199, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:46.691,"Log Bruto: {""sensor_id"": ""ESP_05"", ""local"": ""leito_05"", ""pressao_bar"": 1.898044, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_05"", ""local"": ""leito_05"", ""pressao_bar"": 1.898044, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:46.683,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.875, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.875, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:46.621,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:45.338,"Log Bruto: {""sensor_id"": ""ESP_10"", ""f_in"": 0, ""f_out"": 0, ""p_in"": 1.941194, ""p_out"": 1.966899, ""t1"": 18.57742, ""t2"": 15.88732, ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_10"", ""f_in"": 0, ""f_out"": 0, ""p_in"": 1.941194, ""p_out"": 1.966899, ""t1"": 18.57742, ""t2"": 15.88732, ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:44.503,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:43.508,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:42.543,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:33.492,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:32.511,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:32.118,"Log Bruto: {""sensor_id"": ""ESP_02"", ""local"": ""leito_02"", ""pressao_bar"": 1.928327, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_02"", ""local"": ""leito_02"", ""pressao_bar"": 1.928327, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:31.745,"Log Bruto: {""sensor_id"": ""ESP_04"", ""local"": ""leito_04"", ""pressao_bar"": 1.916887, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_04"", ""local"": ""leito_04"", ""pressao_bar"": 1.916887, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:31.505,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:30.683,"Log Bruto: {""sensor_id"": ""ESP_05"", ""local"": ""leito_05"", ""pressao_bar"": 1.913112, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_05"", ""local"": ""leito_05"", ""pressao_bar"": 1.913112, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:30.494,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.875, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.875, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:29.708,"Log Bruto: {""sensor_id"": ""ESP_10"", ""f_in"": 0, ""f_out"": 0, ""p_in"": 1.981202, ""p_out"": 2.00627, ""t1"": 18.66342, ""t2"": 15.93048, ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_10"", ""f_in"": 0, ""f_out"": 0, ""p_in"": 1.981202, ""p_out"": 2.00627, ""t1"": 18.66342, ""t2"": 15.93048, ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:29.488,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:28.487,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:27.484,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:27.062,"Log Bruto: {""sensor_id"": ""ESP_02"", ""local"": ""leito_02"", ""pressao_bar"": 1.925567, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_02"", ""local"": ""leito_02"", ""pressao_bar"": 1.925567, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:26.757,"Log Bruto: {""sensor_id"": ""ESP_04"", ""local"": ""leito_04"", ""pressao_bar"": 1.916069, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_04"", ""local"": ""leito_04"", ""pressao_bar"": 1.916069, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:26.488,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:25.659,"Log Bruto: {""sensor_id"": ""ESP_05"", ""local"": ""leito_05"", ""pressao_bar"": 1.902349, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_05"", ""local"": ""leito_05"", ""pressao_bar"": 1.902349, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:25.462,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.875, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.875, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:24.673,"Log Bruto: {""sensor_id"": ""ESP_10"", ""f_in"": 0, ""f_out"": 0, ""p_in"": 1.99555, ""p_out"": 2.022271, ""t1"": 18.94287, ""t2"": 15.95205, ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_10"", ""f_in"": 0, ""f_out"": 0, ""p_in"": 1.99555, ""p_out"": 2.022271, ""t1"": 18.94287, ""t2"": 15.95205, ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:24.495,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:23.478,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:22.480,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:22.051,"Log Bruto: {""sensor_id"": ""ESP_02"", ""local"": ""leito_02"", ""pressao_bar"": 1.925036, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_02"", ""local"": ""leito_02"", ""pressao_bar"": 1.925036, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:21.761,"Log Bruto: {""sensor_id"": ""ESP_04"", ""local"": ""leito_04"", ""pressao_bar"": 1.914841, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_04"", ""local"": ""leito_04"", ""pressao_bar"": 1.914841, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:21.478,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.9375, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:20.655,"Log Bruto: {""sensor_id"": ""ESP_05"", ""local"": ""leito_05"", ""pressao_bar"": 1.907884, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_05"", ""local"": ""leito_05"", ""pressao_bar"": 1.907884, ""unidade"": ""bar"", ""topico"": ""aws/esp/dados""}
",,,,,
2026-02-18 19:46:20.471,"Log Bruto: {""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.875, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
","{""sensor_id"": ""ESP_UTI_05_CALIB"", ""local"": ""leito_05"", ""temp_c"": 28.875, ""pressao"": 1.335161, ""status"": ""operacional"", ""topico"": ""aws/esp/dados""}
",,,,,
